Obs Type,Source,Species,Lat,Lon
Specimen/Lot,NMNH,"Muusoctopus januarii (Hoyle, 1885)",28.83,-86.98
Specimen/Lot,NMNH,"Muusoctopus januarii (Hoyle, 1885)",11.43,-73.98
Specimen/Lot,NMNH,"Muusoctopus januarii (Hoyle, 1885)",11.45,-73.7
Specimen/Lot,NMNH,"Muusoctopus januarii (Hoyle, 1885)",11.67,-73.25
Specimen/Lot,NMNH,"Muusoctopus januarii (Hoyle, 1885)",17.475,-87.9583
Specimen/Lot,NMNH,"Muusoctopus januarii (Hoyle, 1885)",11.98,-69.5
Specimen/Lot,NMNH,"Muusoctopus januarii (Hoyle, 1885)",11.38,-74.27
Specimen/Lot,NMNH,"Muusoctopus januarii (Hoyle, 1885)",11.2,-74.4
Specimen/Lot,NMNH,"Muusoctopus januarii (Hoyle, 1885)",12.9,-70.65
Specimen/Lot,NMNH,"Muusoctopus januarii (Hoyle, 1885)",29.3,-87.67
Specimen/Lot,NMNH,"Muusoctopus januarii (Hoyle, 1885)",27.7522,-92.4856
Specimen/Lot,NMNH,"Muusoctopus januarii (Hoyle, 1885)",27.7194,-92.1539
Specimen/Lot,NMNH,"Muusoctopus januarii (Hoyle, 1885)",27.8619,-90.7636
Specimen/Lot,NMNH,"Muusoctopus oregonae Toll, 1981",10.93,-67.63
Specimen/Lot,NMNH,"Muusoctopus oregonae Toll, 1981",12.88,-70.23
Specimen/Lot,NMNH,"Muusoctopus oregonae Toll, 1981",12.8,-70.12
Specimen/Lot,NMNH,"Muusoctopus oregonae Toll, 1981",12.92,-70.35
Specimen/Lot,NMNH,"Muusoctopus oregonae Toll, 1981",14.75,-80.75
Specimen/Lot,NMNH,Muusoctopus sp.,29.03,-88.57
Specimen/Lot,NMNH,Muusoctopus sp.,27.5869,-92.3778
Specimen,NMNH,Muusoctopus sp. ,37.155,-73.9708335
Specimen,NMNH,Muusoctopus sp. ,37.155,-73.9708335
Specimen ,Miami,Muusoctopus januarii,11.883333,-69.416667
Specimen ,Miami,Muusoctopus januarii,29.216667,-87.9
Specimen ,Miami,Muusoctopus januarii,12.583333,-82.316667
Specimen ,Miami,Muusoctopus januarii,12.583333,-82.316667
Specimen ,Miami,Muusoctopus januarii,14.166667,-81.916667
Specimen ,Miami,Muusoctopus januarii,14.166667,-81.916667
Specimen ,Miami,Muusoctopus januarii,14.166667,-81.916667
Specimen ,Miami,Muusoctopus januarii,16.75,-82.6
Specimen ,Miami,Muusoctopus januarii,16.75,-82.6
Specimen ,Miami,Muusoctopus januarii,12.916667,-70.35
Specimen ,Miami,Muusoctopus januarii,16.916667,-81.2
Specimen ,Miami,Muusoctopus januarii,11.666667,-62.45
Specimen ,Miami,Muusoctopus januarii,28.916667,-80.2
Specimen ,Miami,Muusoctopus januarii,28.133333,-80.183333
Specimen ,Miami,Muusoctopus januarii,11.7,-69.083333
Specimen ,Miami,Muusoctopus januarii,29.2,-87.966667
Specimen ,Miami,Muusoctopus januarii,29.2,-87.966667
Specimen ,Miami,Muusoctopus januarii,29.266667,-89.65
Specimen ,Miami,Muusoctopus januarii,11.683333,-68.2
Specimen ,Miami,Muusoctopus januarii,10.833333,-66.916667
Specimen ,Miami,Muusoctopus januarii,11.816667,-69.4
Specimen ,Miami,Muusoctopus januarii,19.8,-91.333333
Specimen ,Miami,Muusoctopus januarii,9.95,-76.176667
Specimen ,Miami,Muusoctopus januarii,29.2,-87.866667
Specimen ,Miami,Muusoctopus januarii,29.008333,-88.366667
Specimen ,Miami,Muusoctopus oregonae,27.916667,-90.783333
Specimen ,Miami,Muusoctopus oregonae,11.1,-74.483333
Specimen ,Miami,Muusoctopus oregonae,12.883333,-70.233333
Specimen ,Miami,Muusoctopus oregonae,12.883333,-70.233333
Specimen ,Miami,Muusoctopus oregonae,12.8,-70.116667
Specimen ,Miami,Muusoctopus sp. ,9.2,-81.183333
Specimen,Yale,Muusoctopus piscatorum,41.675,-65.5833
Specimen,Yale,Muusoctopus piscatorum,,
Specimen,Yale,Muusoctopus piscatorum,39.5833,-71.0417
Specimen,Yale,Muusoctopus sp.,,
ROV,Okeanos,Muusoctopus,,
ROV,Okeanos,Muusoctopus,,
ROV,Okeanos,Muusoctopus,,
ROV,Okeanos,Muusoctopus,39.99893867,-69.02410833
ROV,Okeanos,Muusoctopus,40.7283795,-66.66022467
ROV,Okeanos,Muusoctopus,39.861551,-69.39440667
ROV,Okeanos,Muusoctopus,39.8159295,-66.92778933
ROV,Okeanos,Muusoctopus,28.15068,-89.76134
ROV,Okeanos,Muusoctopus,,
ROV,Okeanos,Muusoctopus,36.86446,-74.48583
ROV,Okeanos,Muusoctopus,36.86514,-74.4854
ROV,Okeanos,Muusoctopus,36.86606,-74.48387
ROV,Okeanos,Muusoctopus,36.86739,-74.4841
ROV,Okeanos,Muusoctopus  ,39.0235995,-72.44825533
ROV,Okeanos,Muusoctopus johnsonianus,39.78616017,-70.217646
ROV,Okeanos,Muusoctopus johnsonianus,39.02343167,-72.44916567
ROV,Okeanos,Muusoctopus johnsonianus,39.02323917,-72.4493065
ROV,Okeanos,Muusoctopus/Graneledone,38.31989,-73.42687
ROV,Okeanos,Muusoctopus/Graneledone,38.32143,-73.42705
ROV,Okeanos,Muusoctopus?,24.65651,-83.90794
ROV,Okeanos,Muusoctopus?,,
OBIS,USNM,Muusoctopus oregonae,14.75,-80.75
OBIS,USNM,Muusoctopus januarii,11.9829998,-69.5
OBIS,USNM,Muusoctopus oregonae,10.93299961,-67.63300323
OBIS,USNM,Muusoctopus januarii,29.05417061,-88.26667023
OBIS,USNM,Muusoctopus oregonae,12.88300037,-70.23300171
OBIS,USNM,Muusoctopus oregonae,12.91699982,-70.34999847
OBIS,USNM,Muusoctopus oregonae,12.80000019,-70.11699677
OBIS,USNM,Muusoctopus januarii,11.43299961,-73.98300171
OBIS,USNM,Muusoctopus januarii,11.44999981,-73.69999695
OBIS,USNM,Muusoctopus januarii,17.46699905,-87.94999695
OBIS,USNM,Muusoctopus januarii,29.06699944,-88.26699829
OBIS,USNM,Muusoctopus januarii,28.83300018,-86.98300171
OBIS,USNM,Muusoctopus januarii,11.43299961,-74.23300171
OBIS,USNM,Muusoctopus januarii,11.66699982,-73.25
OBIS,,Muusoctopus januarii,9.949999809,-76.17669678
OBIS,INVEMAR,Muusoctopus januarii,11.43483353,-74.21666718
OBIS,INVEMAR,Muusoctopus januarii,11.45650005,-73.86483002
OBIS,BOEMRE,Muusoctopus januarii,27.40309906,-84.11969757
OBIS,BOEMRE,Muusoctopus januarii,27.40309906,-84.11969757
OBIS,HRI,Muusoctopus januarii,19.24204636,-93.51048279
OBIS,HRI,Muusoctopus januarii,23.03691673,-82.92881775
OBIS,HRI,Muusoctopus januarii,26.96417236,-96.08229065
OBIS,INVEMAR,Muusoctopus januarii,11.49216747,-73.45183563
OBIS,INVEMAR,Muusoctopus januarii,11.12899971,-75.23483276
OBIS,INVEMAR,Muusoctopus januarii,9.504166603,-76.44882965
OBIS,INVEMAR,Muusoctopus januarii,11.11816692,-75.12966919
OBIS,HRI,Muusoctopus januarii,23.64209747,-89.18030548
OBIS,INVEMAR,Muusoctopus januarii,9.504166603,-76.44882965
OBIS,HRI,Muusoctopus januarii,29.47258949,-87.16893005
OBIS,INVEMAR,Muusoctopus januarii,11.12899971,-75.23483276
OBIS,HRI,Muusoctopus januarii,27.69209862,-91.75595093
OBIS,HRI,Muusoctopus januarii,22.45035553,-97.31250763
OBIS,HRI,Muusoctopus januarii,26.79913521,-84.71572113
Specimen/Lot,NMNH,"Pteroctopus schmidti Joubin, 1933",29.17,-88.05
Specimen/Lot,NMNH,"Pteroctopus schmidti Joubin, 1933",31.88,-63.7
Specimen/Lot,NMNH,"Pteroctopus schmidti Joubin, 1933",15.63,-61.25
Specimen/Lot,NMNH,"Pteroctopus schmidti Joubin, 1933",24.47,-86.43
Specimen,NMNH,Pteroctopus tetracirrhus,36.723333,-74.629167
Specimen/Lot,NMNH,"Pteroctopus tetracirrhus (Delle Chiaje, 1830)",29,-88.58
Specimen/Lot,NMNH,"Pteroctopus tetracirrhus (Delle Chiaje, 1830)",28.95,-88.675
Specimen/Lot,NMNH,"Pteroctopus tetracirrhus (Delle Chiaje, 1830)",28.95,-88.675
Specimen/Lot,NMNH,"Pteroctopus tetracirrhus (Delle Chiaje, 1830)",29.1,-88.5
Specimen/Lot,NMNH,"Pteroctopus tetracirrhus (Delle Chiaje, 1830)",29.0917,-88.425
Specimen/Lot,NMNH,"Pteroctopus tetracirrhus (Delle Chiaje, 1830)",37.055,-74.53
Specimen/Lot,NMNH,"Pteroctopus tetracirrhus (Delle Chiaje, 1830)",36.72,-74.6333
Specimen/Lot,NMNH,"Pteroctopus tetracirrhus (Delle Chiaje, 1830)",36.72,-74.6333
Specimen/Lot,NMNH,"Pteroctopus tetracirrhus (Delle Chiaje, 1830)",27.9067,-90.1
Specimen/Lot,NMNH,"Pteroctopus tetracirrhus (Delle Chiaje, 1830)",27.8619,-90.7636
Specimen/Lot,NMNH,"Pteroctopus tetracirrhus (Delle Chiaje, 1830)",27.7839,-91.7294
Specimen/Lot,NMNH,"Pteroctopus tetracirrhus (Delle Chiaje, 1830)",27.7589,-91.2269
Specimen ,MCZ,"	Pteroctopus t	etracirrhus",23.03333333,-79.48333333
Specimen ,MCZ,"	Pteroctopus t	etracirrhus",23.09166667,-79.66666667
Specimen ,MCZ,"	Pteroctopus t	etracirrhus",22.76666667,-78.75
Specimen ,MCZ,"	Pteroctopus t	etracirrhus",23.40833333,-81.00833333
Specimen ,MCZ,"	Pteroctopus t	etracirrhus",,-78.84166667
Specimen ,MCZ,"	Pteroctopus t	etracirrhus",23.09166667,-79.425
Specimen,Miami,Pteroctopus tetracirrhus,16.866667,-81.5
Specimen,Miami,Pteroctopus tetracirrhus,28.95,-88.675
Specimen,Miami,Pteroctopus tetracirrhus,28.95,-88.675
Specimen,Miami,Pteroctopus tetracirrhus,29.183333,-88.083333
Specimen,Miami,Pteroctopus tetracirrhus,29.183333,-88.083333
Specimen,Miami,Pteroctopus tetracirrhus,20.341667,-87.323333
Specimen,Miami,Pteroctopus tetracirrhus,20.341667,-92.108333
Specimen,Miami,Pteroctopus tetracirrhus,11.833333,-73.083333
Specimen,Miami,Pteroctopus tetracirrhus,27.3,-79.133333
Specimen,Miami,Pteroctopus tetracirrhus,28.066667,-90.191667
Specimen,Miami,Pteroctopus tetracirrhus,29,-88.033333
Specimen,Miami,Pteroctopus tetracirrhus,29,-88.033333
Specimen,Miami,Pteroctopus tetracirrhus,29,-88.033333
Specimen,Miami,Pteroctopus tetracirrhus,29,-88.033333
Specimen,Miami,Pteroctopus tetracirrhus,29,-88.033333
Specimen,Miami,Pteroctopus tetracirrhus,29,-88.033333
Specimen,Miami,Pteroctopus tetracirrhus,17.833333,-77.866667
Specimen,Miami,Pteroctopus tetracirrhus,17.833333,-77.866667
Specimen,Miami,Pteroctopus tetracirrhus,29.183333,-88.083333
Specimen,Miami,Pteroctopus tetracirrhus,29.183333,-88.083333
Specimen,Miami,Pteroctopus tetracirrhus,34.75,-75.3
Specimen,Miami,Pteroctopus tetracirrhus,24.3,-83
Specimen,Miami,Pteroctopus tetracirrhus,9.116667,-81.166667
Specimen,Miami,Pteroctopus tetracirrhus,9.116667,-81.166667
Specimen,Miami,Pteroctopus tetracirrhus,19.8,-91.333333
Specimen,Miami,Pteroctopus tetracirrhus,19.8,-91.333333
Specimen,Miami,Pteroctopus tetracirrhus,24.333333,-83.333333
Specimen,Miami,Pteroctopus tetracirrhus,24.333333,-83.333333
OBIS,USNM,Pteroctopus tetracirrhus,29.09166908,-88.42500305
OBIS,USNM,Pteroctopus tetracirrhus,36.72000122,-74.6333313
OBIS,USNM,Pteroctopus tetracirrhus,36.7416687,-74.65167236
OBIS,USNM,Pteroctopus tetracirrhus,29.10000038,-88.5
OBIS,USNM,Pteroctopus tetracirrhus,37.05500031,-74.52999878
OBIS,USNM,Pteroctopus tetracirrhus,37.06000137,-74.56832886
OBIS,USNM,Pteroctopus tetracirrhus,29,-88.58300018
OBIS,USNM,Pteroctopus tetracirrhus,28.95000076,-88.66699982
OBIS,USNM,Pteroctopus tetracirrhus,36.72000122,-74.6333313
OBIS,USNM,Pteroctopus tetracirrhus,37.06000137,-74.56832886
OBIS,USNM,Pteroctopus tetracirrhus,28.95000076,-88.66699982
OBIS,HRI,Pteroctopus tetracirrhus,27.12928772,-96.60042572
OBIS,HRI,Pteroctopus tetracirrhus,29.47258949,-87.16893005
OBIS,HRI,Pteroctopus tetracirrhus,23.25479317,-88.93846893
OBIS,HRI,Pteroctopus tetracirrhus,26.96666908,-84.19126892
OBIS,HRI,Pteroctopus tetracirrhus,29.92892647,-86.87680817
OBIS,HRI,Pteroctopus tetracirrhus,22.40377617,-97.44389343
OBIS,HRI,Pteroctopus tetracirrhus,22.45035553,-97.31250763
OBIS,HRI,Pteroctopus tetracirrhus,18.6886692,-93.84389496
OBIS,HRI,Pteroctopus tetracirrhus,28.13690186,-92.04501343
OBIS,HRI,Pteroctopus tetracirrhus,27.69209862,-91.75595093
OBIS,HRI,Pteroctopus tetracirrhus,23.64209747,-89.18030548
OBIS,HRI,Pteroctopus tetracirrhus,23.03691673,-82.92881775
OBIS,HRI,Pteroctopus tetracirrhus,23.02654839,-82.8923111
OBIS,HRI,Pteroctopus tetracirrhus,26.79913521,-84.71572113
OBIS,HRI,Pteroctopus tetracirrhus,26.96417236,-96.08229065
OBIS,HRI,Pteroctopus tetracirrhus,19.24204636,-93.51048279
Specimen+A2:E32/Lot,NMNH,"Scaeurgus unicirrhus d'Orbigny, 1840",26.285,-93.41
Specimen,NMNH,Scauergus unicirrhus,31.866667,-63.966667
Specimen ,MCZ,"	Scaeurgus uni	cirrhus",,
Specimen ,MCZ,"	Scaeurgus uni	cirrhus",23.16666667,-81.48333333
Specimen ,MCZ,"	Scaeurgus uni	cirrhus",,
Specimen,Miami,Scaeurgus unicirrhus,24.983333,-80.233333
Specimen,Miami,Scaeurgus unicirrhus,24.3,-81.483333
Specimen,Miami,Scaeurgus unicirrhus,24.3,-81.483333
Specimen,Miami,Scaeurgus unicirrhus,24.583333,-80.8
Specimen,Miami,Scaeurgus unicirrhus,25.583333,-80.083333
Specimen,Miami,Scaeurgus unicirrhus,25.583333,-80.083333
Specimen,Miami,Scaeurgus unicirrhus,24.5,-83.366667
Specimen,Miami,Scaeurgus unicirrhus,24.5,-83.366667
Specimen,Miami,Scaeurgus unicirrhus,24.316667,-82.65
Specimen,Miami,Scaeurgus unicirrhus,21,-86
Specimen,Miami,Scaeurgus unicirrhus,25.616667,-80.066667
Specimen,Miami,Scaeurgus unicirrhus,24.083333,-80.316667
Specimen,Miami,Scaeurgus unicirrhus,11.35,-60.633333
Specimen,Miami,Scaeurgus unicirrhus,25.816667,-79.316667
Specimen,Miami,Scaeurgus unicirrhus,24.333333,-82.766667
Specimen,Miami,Scaeurgus unicirrhus,26.85,-79.983333
ROV,Okeanos,Scaeurgus unicirrhus,18.12596673,-65.16450127
OBIS,USNM,Scaeurgus unicirrhus,24.5,-83
OBIS,USNM,Scaeurgus unicirrhus,33.29999924,-64.71700287
OBIS,USNM,Scaeurgus unicirrhus,24.5,-83
OBIS,USNM,Scaeurgus unicirrhus,31.78300095,-64.51699829
OBIS,USNM,Scaeurgus unicirrhus,40.5,-67
OBIS,USNM,Scaeurgus unicirrhus,32.01699829,-63.83300018
OBIS,USNM,Scaeurgus unicirrhus,32.21699905,-64.23300171
OBIS,USNM,Scaeurgus unicirrhus,41.25,-66
OBIS,USNM,Scaeurgus unicirrhus,31.88833046,-63.96166992
OBIS,USNM,Scaeurgus unicirrhus,24.36700058,-81.96700287
OBIS,USNM,Scaeurgus unicirrhus,21,-72.34200287
OBIS,HRI,Scaeurgus unicirrhus,26.79913521,-84.71572113
OBIS,HRI,Scaeurgus unicirrhus,23.25479317,-88.93846893
OBIS,HRI,Scaeurgus unicirrhus,29.47258949,-87.16893005
OBIS,HRI,Scaeurgus unicirrhus,29.92892647,-86.87680817
OBIS,HRI,Scaeurgus unicirrhus,23.03691673,-82.92881775
OBIS,HRI,Scaeurgus unicirrhus,23.64209747,-89.18030548
OBIS,HRI,Scaeurgus unicirrhus,26.96666908,-84.19126892
OBIS,HRI,Scaeurgus unicirrhus,23.02654839,-82.8923111
